InternalConflict,LaggedGDPGrowth,InitialGDP,Democracy,Mountains,EthnicFrac,ReligiousFrac,LaggedRainfallGrowth,country_name,year
0,-0.15287771821022034,0.5559999942779541,-7,0,0.8037569522857666,0.5449999570846558,-0.04880325123667717,Guinea-Bissau,1981
0,0.21656057238578796,0.5559999942779541,-7,0,0.8037569522857666,0.5449999570846558,0.170644149184227,Guinea-Bissau,1982
0,0.10471204668283463,0.5559999942779541,-7,0,0.8037569522857666,0.5449999570846558,0.023161817342042923,Guinea-Bissau,1983
0,-0.042654044926166534,0.5559999942779541,-7,0,0.8037569522857666,0.5449999570846558,-0.215036541223526,Guinea-Bissau,1984
0,0.03465341404080391,0.5559999942779541,-8,0,0.8037569522857666,0.5449999570846558,0.09845955669879913,Guinea-Bissau,1985
0,0.0366826206445694,0.5559999942779541,-8,0,0.8037569522857666,0.5449999570846558,0.018551833927631378,Guinea-Bissau,1986
0,-0.03538462147116661,0.5559999942779541,-8,0,0.8037569522857666,0.5449999570846558,0.054580722004175186,Guinea-Bissau,1987
0,0,0.5559999942779541,-8,0,0.8037569522857666,0.5449999570846558,0.20524469017982483,Guinea-Bissau,1988
0,0.04306221753358841,0.5559999942779541,-8,0,0.8037569522857666,0.5449999570846558,0.09690031409263611,Guinea-Bissau,1989
0,0.06727833300828934,0.5559999942779541,-8,0,0.8037569522857666,0.5449999570846558,-0.010923752561211586,Guinea-Bissau,1990
0,-0.012893986888229847,0.5559999942779541,-6,0,0.8037569522857666,0.5449999570846558,-0.21970123052597046,Guinea-Bissau,1991
0,-0.1393323838710785,0.5559999942779541,-6,0,0.8037569522857666,0.5449999570846558,0.17590197920799255,Guinea-Bissau,1992
0,0.0691399797797203,0.5559999942779541,-6,0,0.8037569522857666,0.5449999570846558,-0.07603174448013306,Guinea-Bissau,1993
