StudentID,InCollege,Georgia,Age,StateCode,Year
1150,1,0,18,56,97
1151,1,0,18,56,97
1152,0,0,18,56,97
1153,1,0,18,56,97
1154,1,0,18,56,97
1155,0,0,18,56,97
1156,0,0,18,56,97
1157,0,0,18,56,97
1158,1,0,19,56,97
1159,1,0,18,56,97
1160,1,0,19,56,97
1161,1,0,19,56,97
1162,1,0,18,56,97
1163,0,0,19,56,97
1164,0,0,19,56,97
1165,1,0,18,56,97
1166,0,0,18,56,97
1167,0,0,18,56,97
1168,0,0,18,56,97
1169,1,0,19,56,97
1170,1,0,19,56,97
1171,0,0,19,56,97
1172,0,0,19,56,97
1173,1,0,19,56,97
1174,0,0,18,56,97
1175,0,0,18,56,97
1176,0,0,18,56,97
1177,1,0,19,56,97
1178,0,0,19,56,97
1179,1,0,19,56,97
1180,1,0,18,56,97
1181,0,0,19,56,97
1182,1,0,19,56,97
1183,0,0,19,56,97
1184,0,0,19,56,97
1185,1,0,18,56,97
1186,1,0,19,56,97
1187,1,0,19,56,97
1188,1,0,18,56,97
1189,1,0,19,56,97
1190,0,0,18,56,97
1191,0,0,19,56,97
1192,1,0,18,56,97
1193,1,0,18,56,97
1194,0,0,19,56,97
1195,0,0,18,56,97
1196,1,0,18,56,97
1197,1,0,18,56,97
1198,0,0,19,56,97
1199,0,0,19,56,97
1200,1,0,19,56,97
1201,0,0,18,56,97
1202,0,0,19,56,97
1203,0,0,18,56,97
1204,1,0,18,56,97
1205,1,0,19,56,97
1206,0,0,19,56,97
1207,1,0,19,56,97
1208,1,0,19,56,97
1209,0,0,19,56,97
1210,0,0,19,56,97
1211,1,0,19,56,97
1212,0,0,19,56,97
1213,0,0,18,56,97
1214,0,0,18,56,97
1215,1,0,19,56,97
1216,1,0,18,56,97
1217,1,0,18,56,97
1218,1,0,18,56,97
1219,0,0,19,56,97
1220,0,0,18,56,97
1221,1,0,18,56,97
1222,1,0,18,56,97
1223,0,0,18,57,89
1224,1,0,19,57,89
1225,0,0,18,57,89
1226,0,0,19,57,89
1227,1,0,18,57,89
1228,1,0,18,57,89
1229,0,0,18,57,89
1230,1,0,19,57,89
1231,0,0,19,57,89
1232,0,0,18,57,89
1233,0,0,19,57,89
1234,0,0,19,57,89
1235,1,0,19,57,89
1236,1,0,18,57,89
1237,1,0,19,57,89
1238,0,0,19,57,89
1239,0,0,18,57,89
1240,1,0,18,57,89
1241,0,0,18,57,89
1242,0,0,18,57,89
1243,0,0,18,57,89
1244,0,0,19,57,89
1245,1,0,18,57,89
1246,1,0,18,57,89
1247,0,0,19,57,89
1248,1,0,18,57,89
1249,0,0,18,57,89
1250,0,0,19,57,89
1251,0,0,18,57,89
1252,0,0,19,57,89
1253,0,0,19,57,89
1254,0,0,19,57,89
1255,0,0,19,57,89
1256,0,0,18,57,89
1257,1,0,19,57,89
1258,0,0,18,57,89
1259,1,0,18,57,89
1260,1,0,19,57,89
1261,1,0,19,57,89
1262,1,0,19,57,89
1263,1,0,19,57,89
1264,0,0,19,57,89
1265,0,0,19,57,89
1266,0,0,19,57,89
1267,1,0,19,57,89
1268,0,0,18,57,89
1269,0,0,18,57,89
1270,0,0,19,57,89
1271,1,0,18,57,89
1272,0,0,18,57,89
1273,0,0,19,57,89
1274,0,0,19,57,89
1275,1,0,18,57,89
1276,0,0,18,57,89
1277,0,0,18,57,89
1278,1,0,19,57,89
1279,1,0,19,57,89
1280,1,0,18,57,89
1281,0,0,19,57,89
1282,0,0,18,57,89
1283,1,0,19,57,89
1284,0,0,19,57,89
1285,1,0,18,57,89
1286,0,0,19,57,89
1287,0,0,18,57,89
1288,1,0,19,57,89
1289,1,0,19,57,89
1290,0,0,19,57,89
1291,1,0,19,57,89
1292,0,0,18,57,89
1293,1,0,18,57,89
1294,0,0,18,57,89
1295,1,0,18,57,89
1296,1,0,19,57,89
1297,0,0,19,57,90
1298,1,0,19,57,90
1299,0,0,18,57,90
1300,1,0,18,57,90
1301,1,0,19,57,90
1302,0,0,19,57,90
1303,0,0,18,57,90
1304,1,0,19,57,90
1305,1,0,18,57,90
1306,0,0,18,57,90
1307,1,0,18,57,90
1308,1,0,19,57,90
1309,0,0,18,57,90
1310,0,0,19,57,90
1311,1,0,18,57,90
1312,0,0,18,57,90
1313,0,0,18,57,90
1314,0,0,19,57,90
1315,0,0,19,57,90
1316,0,0,19,57,90
1317,1,0,19,57,90
1318,0,0,18,57,90
1319,0,0,18,57,90
1320,0,0,19,57,90
1321,1,0,18,57,90
1322,0,0,18,57,90
1323,0,0,18,57,90
1324,0,0,19,57,90
1325,0,0,18,57,90
1326,0,0,18,57,90
1327,0,0,18,57,90
1328,0,0,18,57,90
1329,0,0,19,57,90
1330,1,0,19,57,90
1331,0,0,18,57,90
1332,0,0,19,57,90
1333,1,0,18,57,90
1334,0,0,18,57,90
1335,0,0,18,57,90
1336,1,0,18,57,90
1337,1,0,18,57,90
1338,1,0,19,57,90
1339,1,0,18,57,90
1340,1,0,19,57,90
1341,0,0,19,57,90
1342,1,0,18,57,90
1343,1,0,19,57,90
1344,0,0,18,57,90
1345,1,0,19,57,90
1346,1,0,19,57,90
1347,0,0,19,57,90
1348,0,0,18,57,90
1349,1,0,18,57,90
1350,0,0,19,57,90
1351,0,0,18,57,90
1352,0,0,19,57,90
1353,1,0,19,57,90
1354,0,0,19,57,90
1355,0,0,19,57,90
1356,1,0,18,57,90
1357,1,0,18,57,90
1358,0,0,18,57,90
1359,1,0,18,57,91
1360,0,0,19,57,91
1361,0,0,18,57,91
1362,1,0,18,57,91
1363,1,0,19,57,91
1364,1,0,19,57,91
1365,1,0,19,57,91
1366,1,0,19,57,91
1367,0,0,18,57,91
1368,0,0,19,57,91
1369,1,0,19,57,91
1370,1,0,18,57,91
1371,0,0,18,57,91
1372,0,0,18,57,91
1373,1,0,19,57,91
1374,0,0,19,57,91
1375,0,0,18,57,91
1376,1,0,18,57,91
1377,0,0,19,57,91
1378,1,0,19,57,91
1379,0,0,18,57,91
1380,0,0,19,57,91
1381,1,0,19,57,91
1382,0,0,18,57,91
1383,0,0,19,57,91
1384,1,0,19,57,91
1385,0,0,18,57,91
1386,0,0,18,57,91
1387,1,0,19,57,91
1388,0,0,18,57,91
1389,1,0,18,57,91
1390,1,0,18,57,91
1391,0,0,19,57,91
1392,0,0,18,57,91
1393,0,0,18,57,91
1394,1,0,19,57,91
1395,1,0,18,57,91
1396,0,0,19,57,91
1397,0,0,18,57,91
1398,0,0,19,57,91
1399,0,0,19,57,91
1400,1,0,18,57,91
1401,1,0,18,57,91
1402,0,0,18,57,91
1403,0,0,18,57,91
1404,1,0,19,57,91
1405,0,0,19,57,91
1406,0,0,19,57,91
1407,1,0,18,57,91
1408,0,0,18,57,91
1409,0,0,19,57,91
1410,0,0,18,57,91
1411,1,0,19,57,91
1412,0,0,18,57,91
1413,0,0,18,57,91
1414,0,0,18,57,91
1415,0,0,18,57,91
1416,0,0,18,57,91
1417,1,0,18,57,91
1418,1,0,18,57,92
1419,0,0,19,57,92
1420,1,0,19,57,92
1421,1,0,19,57,92
1422,0,0,18,57,92
1423,0,0,18,57,92
1424,0,0,18,57,92
1425,1,0,18,57,92
1426,1,0,19,57,92
1427,1,0,19,57,92
1428,1,0,18,57,92
1429,0,0,19,57,92
1430,0,0,19,57,92
1431,1,0,18,57,92
1432,0,0,18,57,92
1433,0,0,19,57,92
1434,0,0,18,57,92
1435,1,0,18,57,92
1436,0,0,18,57,92
1437,0,0,19,57,92
1438,0,0,18,57,92
1439,0,0,18,57,92
1440,0,0,18,57,92
1441,0,0,19,57,92
1442,1,0,18,57,92
1443,0,0,18,57,92
1444,1,0,18,57,92
1445,1,0,19,57,92
1446,1,0,19,57,92
1447,0,0,19,57,92
1448,0,0,19,57,92
1449,1,0,18,57,92
1450,0,0,18,57,92
1451,1,0,19,57,92
1452,1,0,19,57,92
1453,0,0,18,57,92
1454,1,0,18,57,92
1455,1,0,19,57,92
1456,0,0,19,57,92
1457,1,0,18,57,92
1458,0,0,19,57,92
1459,1,0,19,57,92
1460,0,0,18,57,92
1461,0,0,18,57,92
1462,0,0,19,57,92
1463,0,0,18,57,92
1464,0,0,19,57,92
1465,1,0,18,57,92
1466,0,0,19,57,92
1467,1,0,18,57,92
1468,1,0,19,57,92
1469,0,0,18,57,92
1470,0,0,18,57,92
1471,1,0,18,57,92
1472,0,0,19,57,92
1473,0,0,18,57,92
1474,0,0,18,57,92
1475,0,0,18,57,93
1476,1,0,18,57,93
1477,1,0,19,57,93
1478,0,0,19,57,93
1479,1,0,19,57,93
1480,1,0,19,57,93
1481,0,0,18,57,93
1482,1,0,19,57,93
1483,1,0,18,57,93
1484,0,0,18,57,93
1485,1,0,19,57,93
1486,0,0,19,57,93
1487,0,0,18,57,93
1488,0,0,18,57,93
1489,0,0,18,57,93
1490,1,0,19,57,93
1491,0,0,18,57,93
1492,1,0,19,57,93
1493,1,0,19,57,93
1494,1,0,19,57,93
1495,1,0,19,57,93
1496,0,0,18,57,93
1497,0,0,18,57,93
1498,1,0,18,57,93
1499,0,0,19,57,93
1500,0,0,19,57,93
1501,0,0,18,57,93
1502,0,0,18,57,93
1503,1,0,19,57,93
1504,1,0,19,57,93
1505,1,0,19,57,93
1506,0,0,19,57,93
1507,1,0,18,57,93
1508,0,0,19,57,93
1509,0,0,19,57,93
1510,0,0,18,57,93
1511,0,0,19,57,93
1512,0,0,19,57,93
1513,1,0,19,57,93
1514,1,0,19,57,93
1515,1,0,19,57,93
1516,1,0,19,57,93
1517,0,0,19,57,93
1518,1,0,19,57,94
1519,0,0,18,57,94
1520,1,0,19,57,94
1521,0,0,19,57,94
1522,0,0,18,57,94
1523,0,0,18,57,94
1524,0,0,18,57,94
1525,1,0,19,57,94
1526,0,0,18,57,94
1527,0,0,18,57,94
1528,0,0,19,57,94
1529,1,0,19,57,94
1530,1,0,19,57,94
1531,0,0,18,57,94
1532,1,0,18,57,94
1533,0,0,18,57,94
1534,1,0,18,57,94
1535,1,0,19,57,94
1536,0,0,18,57,94
1537,0,0,19,57,94
1538,0,0,19,57,94
1539,0,0,18,57,94
1540,1,0,18,57,94
1541,1,0,19,57,94
1542,1,0,18,57,94
1543,0,0,18,57,94
1544,1,0,18,57,94
1545,1,0,19,57,94
1546,1,0,18,57,94
1547,1,0,18,57,94
1548,1,0,18,57,94
1549,1,0,18,57,94
1550,0,0,18,57,94
1551,1,0,19,57,95
1552,0,0,18,57,95
1553,0,0,19,57,95
1554,1,0,19,57,95
1555,1,0,19,57,95
1556,1,0,19,57,95
1557,0,0,18,57,95
1558,1,0,18,57,95
1559,0,0,19,57,95
1560,0,0,19,57,95
1561,0,0,18,57,95
1562,0,0,19,57,95
1563,1,0,19,57,95
1564,1,0,18,57,95
1565,0,0,18,57,95
1566,0,0,18,57,95
1567,0,0,18,57,95
1568,1,0,19,57,95
1569,0,0,19,57,95
1570,0,0,19,57,95
1571,1,0,18,57,95
1572,0,0,18,57,95
1573,0,0,18,57,95
1574,1,0,19,57,95
1575,0,0,19,57,95
1576,1,0,19,57,95
1577,0,0,19,57,95
1578,0,0,18,57,95
1579,1,0,19,57,95
1580,0,0,18,57,95
1581,0,0,19,57,95
1582,0,0,18,57,95
1583,0,0,18,57,95
1584,0,0,19,57,96
1585,1,0,18,57,96
1586,0,0,18,57,96
1587,0,0,19,57,96
1588,0,0,18,57,96
1589,0,0,18,57,96
1590,1,0,18,57,96
1591,0,0,18,57,96
1592,0,0,19,57,96
1593,0,0,18,57,96
1594,1,0,18,57,96
1595,0,0,18,57,96
1596,0,0,19,57,96
1597,0,0,18,57,96
1598,0,0,18,57,96
1599,1,0,19,57,96
1600,0,0,18,57,96
1601,0,0,19,57,96
1602,1,0,18,57,96
1603,1,0,19,57,96
1604,1,0,19,57,96
1605,1,0,18,57,96
1606,0,0,19,57,96
1607,0,0,19,57,96
1608,0,0,18,57,96
1609,0,0,19,57,96
1610,1,0,18,57,96
1611,0,0,18,57,96
1612,0,0,19,57,96
1613,0,0,18,57,96
1614,1,0,19,57,96
1615,1,0,18,57,96
1616,1,0,19,57,96
1617,1,0,18,57,97
1618,0,0,18,57,97
1619,0,0,18,57,97
1620,0,0,19,57,97
1621,0,0,18,57,97
1622,0,0,19,57,97
1623,0,0,18,57,97
1624,0,0,18,57,97
1625,0,0,18,57,97
1626,0,0,18,57,97
1627,0,0,19,57,97
1628,1,0,18,57,97
1629,1,0,18,57,97
1630,0,0,18,57,97
1631,1,0,19,57,97
1632,0,0,19,57,97
1633,1,0,19,57,97
1634,1,0,19,57,97
1635,1,0,19,57,97
1636,0,0,19,57,97
1637,1,0,18,57,97
1638,1,0,18,57,97
1639,1,0,19,57,97
1640,0,0,19,57,97
1641,0,0,19,57,97
1642,1,0,19,57,97
1643,1,0,19,57,97
1644,1,0,18,57,97
1645,1,0,19,57,97
1646,0,0,19,57,97
1647,0,0,19,57,97
1648,0,0,19,57,97
1649,1,0,18,57,97
1650,1,0,18,57,97
1651,1,0,18,57,97
1652,0,1,18,58,89
1653,0,1,19,58,89
1654,1,1,19,58,89
1655,1,1,18,58,89
1656,0,1,19,58,89
1657,1,1,19,58,89
1658,1,1,18,58,89
1659,0,1,19,58,89
1660,1,1,19,58,89
1661,0,1,19,58,89
1662,1,1,19,58,89
1663,0,1,19,58,89
1664,0,1,18,58,89
1665,0,1,19,58,89
1666,0,1,18,58,89
1667,0,1,19,58,89
1668,0,1,19,58,89
1669,0,1,19,58,89
1670,0,1,19,58,89
1671,1,1,19,58,89
1672,1,1,18,58,89
1673,0,1,18,58,89
1674,0,1,19,58,89
1675,0,1,18,58,89
1676,0,1,19,58,89
1677,1,1,18,58,89
1678,0,1,18,58,89
1679,0,1,18,58,89
1680,0,1,19,58,89
1681,0,1,19,58,89
1682,0,1,19,58,89
1683,1,1,19,58,89
1684,0,1,19,58,89
1685,1,1,18,58,89
1686,0,1,19,58,89
1687,0,1,19,58,89
1688,0,1,18,58,89
1689,1,1,18,58,89
1690,0,1,18,58,89
1691,0,1,19,58,89
1692,1,1,19,58,89
1693,0,1,18,58,89
1694,0,1,18,58,89
1695,0,1,18,58,89
1696,0,1,19,58,89
1697,0,1,18,58,89
1698,0,1,18,58,89
1699,0,1,18,58,89
1700,0,1,18,58,89
1701,0,1,19,58,89
1702,0,1,18,58,89
1703,0,1,18,58,89
1704,1,1,18,58,89
1705,1,1,18,58,90
1706,1,1,18,58,90
1707,0,1,18,58,90
1708,0,1,18,58,90
1709,0,1,19,58,90
1710,1,1,19,58,90
1711,0,1,19,58,90
1712,0,1,19,58,90
1713,0,1,18,58,90
1714,1,1,19,58,90
1715,1,1,19,58,90
1716,0,1,19,58,90
1717,0,1,19,58,90
1718,0,1,18,58,90
1719,1,1,18,58,90
1720,0,1,18,58,90
1721,0,1,19,58,90
1722,0,1,19,58,90
1723,0,1,18,58,90
1724,0,1,18,58,90
1725,1,1,19,58,90
1726,0,1,19,58,90
1727,0,1,19,58,90
1728,0,1,19,58,90
1729,0,1,18,58,90
1730,1,1,19,58,90
1731,0,1,19,58,90
1732,0,1,18,58,90
1733,1,1,19,58,90
1734,0,1,18,58,90
1735,0,1,18,58,90
1736,0,1,19,58,90
1737,0,1,18,58,90
1738,1,1,18,58,90
1739,0,1,18,58,90
1740,0,1,18,58,90
1741,1,1,18,58,90
1742,1,1,19,58,90
1743,0,1,18,58,90
1744,0,1,19,58,90
1745,1,1,18,58,90
1746,0,1,19,58,91
1747,0,1,19,58,91
1748,0,1,18,58,91
1749,0,1,19,58,91
1750,0,1,19,58,91
1751,0,1,19,58,91
1752,1,1,19,58,91
1753,1,1,19,58,91
1754,0,1,18,58,91
1755,0,1,19,58,91
1756,0,1,18,58,91
1757,0,1,19,58,91
1758,0,1,19,58,91
1759,1,1,19,58,91
1760,0,1,18,58,91
1761,1,1,18,58,91
1762,0,1,18,58,91
1763,0,1,19,58,91
1764,0,1,18,58,91
1765,0,1,19,58,91
1766,0,1,18,58,91
1767,1,1,19,58,91
1768,1,1,19,58,91
1769,0,1,19,58,91
1770,0,1,18,58,91
1771,0,1,18,58,91
1772,1,1,19,58,91
1773,0,1,19,58,91
1774,0,1,18,58,91
1775,0,1,18,58,91
1776,1,1,18,58,91
1777,0,1,19,58,91
1778,0,1,19,58,91
1779,0,1,19,58,91
1780,0,1,18,58,91
1781,1,1,19,58,91
1782,0,1,18,58,91
1783,0,1,19,58,91
1784,1,1,18,58,91
1785,0,1,18,58,91
1786,1,1,18,58,91
1787,0,1,19,58,91
1788,1,1,19,58,91
1789,0,1,19,58,91
1790,0,1,19,58,92
1791,0,1,19,58,92
1792,0,1,19,58,92
1793,0,1,18,58,92
1794,0,1,18,58,92
1795,1,1,19,58,92
1796,0,1,19,58,92
1797,1,1,18,58,92
1798,1,1,19,58,92
1799,1,1,18,58,92
1800,0,1,18,58,92
1801,0,1,19,58,92
1802,0,1,18,58,92
1803,1,1,18,58,92
1804,1,1,19,58,92
1805,1,1,19,58,92
1806,0,1,18,58,92
1807,0,1,19,58,92
1808,0,1,19,58,92
1809,1,1,19,58,92
1810,0,1,18,58,92
1811,0,1,18,58,92
1812,0,1,18,58,92
1813,1,1,18,58,92
1814,1,1,19,58,92
1815,0,1,19,58,92
1816,0,1,19,58,92
1817,0,1,18,58,92
1818,1,1,18,58,92
1819,0,1,19,58,92
1820,0,1,19,58,92
1821,1,1,19,58,92
1822,1,1,18,58,92
1823,0,1,18,58,92
1824,0,1,18,58,92
1825,0,1,19,58,92
1826,0,1,18,58,92
1827,0,1,18,58,92
1828,1,1,18,58,92
1829,0,1,19,58,92
1830,0,1,19,58,92
1831,1,1,18,58,92
1832,0,1,18,58,92
1833,1,1,19,58,92
1834,0,1,18,58,92
1835,1,1,19,58,93
1836,0,1,18,58,93
1837,0,1,18,58,93
1838,0,1,18,58,93
1839,0,1,19,58,93
1840,0,1,19,58,93
1841,0,1,19,58,93
1842,0,1,18,58,93
1843,0,1,19,58,93
1844,1,1,18,58,93
1845,0,1,18,58,93
1846,1,1,18,58,93
1847,0,1,19,58,93
1848,0,1,18,58,93
1849,1,1,19,58,93
1850,1,1,19,58,93
1851,1,1,18,58,93
1852,0,1,19,58,93
1853,0,1,18,58,93
1854,0,1,18,58,93
1855,0,1,19,58,93
1856,0,1,18,58,93
1857,0,1,19,58,93
1858,0,1,19,58,93
1859,0,1,18,58,93
1860,1,1,19,58,93
1861,1,1,19,58,93
1862,1,1,19,58,93
1863,1,1,18,58,93
1864,1,1,19,58,93
1865,0,1,18,58,93
1866,0,1,19,58,93
1867,0,1,18,58,93
1868,1,1,18,58,93
1869,0,1,18,58,93
1870,0,1,18,58,93
1871,0,1,18,58,93
1872,1,1,19,58,93
1873,0,1,19,58,93
1874,0,1,19,58,93
1875,1,1,18,58,93
1876,0,1,19,58,93
1877,1,1,18,58,93
1878,0,1,18,58,93
1879,0,1,19,58,93
1880,0,1,18,58,93
1881,1,1,18,58,93
1882,1,1,18,58,93
1883,0,1,18,58,93
1884,0,1,19,58,93
1885,1,1,18,58,93
1886,1,1,19,58,93
1887,0,1,19,58,93
1888,1,1,18,58,93
1889,1,1,19,58,93
1890,0,1,18,58,93
1891,0,1,18,58,93
1892,1,1,18,58,93
1893,0,1,18,58,94
1894,0,1,19,58,94
1895,1,1,19,58,94
1896,1,1,19,58,94
1897,0,1,19,58,94
1898,0,1,18,58,94
1899,0,1,18,58,94
1900,0,1,18,58,94
1901,1,1,19,58,94
1902,0,1,18,58,94
1903,1,1,19,58,94
1904,1,1,19,58,94
1905,1,1,19,58,94
1906,1,1,19,58,94
1907,0,1,19,58,94
1908,0,1,18,58,94
1909,0,1,18,58,94
1910,1,1,18,58,94
1911,0,1,18,58,94
1912,1,1,19,58,94
1913,0,1,18,58,94
1914,0,1,18,58,94
1915,0,1,18,58,94
1916,0,1,19,58,94
1917,0,1,19,58,94
1918,1,1,19,58,94
1919,0,1,19,58,94
1920,1,1,18,58,94
1921,1,1,19,58,94
1922,1,1,18,58,94
1923,0,1,18,58,94
1924,0,1,19,58,94
1925,1,1,18,58,94
1926,1,1,18,58,94
1927,0,1,19,58,94
1928,1,1,19,58,94
1929,0,1,19,58,94
1930,0,1,18,58,94
1931,1,1,19,58,94
1932,0,1,18,58,94
1933,0,1,18,58,94
1934,1,1,18,58,94
1935,1,1,19,58,94
1936,0,1,19,58,94
1937,1,1,18,58,94
1938,0,1,18,58,94
1939,1,1,19,58,94
1940,1,1,18,58,94
1941,0,1,19,58,94
1942,1,1,18,58,94
1943,0,1,19,58,94
1944,1,1,19,58,94
1945,1,1,19,58,94
1946,0,1,18,58,94
1947,1,1,18,58,94
1948,0,1,18,58,94
1949,0,1,19,58,94
1950,1,1,19,58,94
1951,0,1,19,58,94
1952,0,1,18,58,94
1953,0,1,19,58,94
1954,0,1,19,58,94
1955,0,1,19,58,94
1956,0,1,18,58,94
1957,0,1,19,58,94
1958,0,1,18,58,94
1959,0,1,18,58,94
1960,1,1,19,58,94
1961,1,1,19,58,94
1962,0,1,19,58,94
1963,0,1,18,58,95
1964,1,1,19,58,95
1965,0,1,18,58,95
1966,0,1,18,58,95
1967,0,1,18,58,95
1968,1,1,18,58,95
1969,0,1,18,58,95
1970,0,1,18,58,95
1971,0,1,18,58,95
1972,0,1,18,58,95
1973,0,1,18,58,95
1974,1,1,18,58,95
1975,0,1,18,58,95
1976,0,1,19,58,95
1977,0,1,19,58,95
1978,0,1,18,58,95
1979,1,1,18,58,95
1980,0,1,18,58,95
1981,1,1,19,58,95
1982,1,1,18,58,95
1983,1,1,18,58,95
1984,0,1,18,58,95
1985,0,1,18,58,95
1986,0,1,18,58,95
1987,0,1,19,58,95
1988,0,1,18,58,95
1989,1,1,19,58,95
1990,0,1,19,58,95
1991,1,1,18,58,95
1992,0,1,18,58,95
1993,0,1,18,58,95
1994,0,1,19,58,95
1995,0,1,18,58,95
1996,0,1,18,58,95
1997,0,1,19,58,95
1998,0,1,18,58,95
1999,1,1,19,58,95
2000,0,1,19,58,95
2001,0,1,18,58,95
2002,1,1,19,58,95
2003,1,1,19,58,95
2004,1,1,18,58,95
2005,0,1,19,58,95
2006,0,1,19,58,95
2007,1,1,18,58,95
2008,1,1,19,58,95
2009,0,1,19,58,95
2010,1,1,18,58,95
2011,1,1,18,58,95
2012,0,1,18,58,95
2013,0,1,18,58,95
2014,0,1,18,58,95
2015,1,1,19,58,95
2016,1,1,18,58,95
2017,0,1,18,58,95
2018,1,1,18,58,95
2019,0,1,19,58,95
2020,0,1,18,58,96
2021,0,1,19,58,96
2022,0,1,18,58,96
2023,1,1,19,58,96
2024,1,1,18,58,96
2025,0,1,19,58,96
2026,0,1,19,58,96
2027,0,1,18,58,96
2028,1,1,19,58,96
2029,0,1,19,58,96
2030,0,1,18,58,96
2031,0,1,19,58,96
2032,1,1,19,58,96
2033,1,1,19,58,96
2034,0,1,18,58,96
2035,0,1,19,58,96
2036,0,1,19,58,96
2037,0,1,18,58,96
2038,0,1,18,58,96
2039,0,1,18,58,96
2040,1,1,18,58,96
2041,0,1,18,58,96
2042,0,1,19,58,96
2043,1,1,19,58,96
2044,1,1,19,58,96
2045,1,1,19,58,96
2046,1,1,19,58,96
2047,0,1,18,58,96
2048,0,1,18,58,96
2049,0,1,18,58,96
2050,1,1,18,58,96
2051,1,1,18,58,96
2052,0,1,19,58,96
2053,0,1,19,58,96
2054,0,1,18,58,96
2055,1,1,18,58,96
2056,1,1,19,58,96
2057,0,1,18,58,96
2058,1,1,19,58,96
2059,1,1,19,58,96
2060,1,1,19,58,96
2061,0,1,18,58,96
2062,0,1,18,58,96
2063,1,1,18,58,96
2064,1,1,18,58,96
2065,0,1,19,58,96
2066,1,1,19,58,96
2067,0,1,19,58,96
2068,1,1,19,58,96
2069,0,1,19,58,96
2070,1,1,19,58,96
2071,0,1,18,58,96
2072,0,1,18,58,96
2073,0,1,19,58,96
2074,0,1,18,58,96
2075,0,1,18,58,97
2076,1,1,19,58,97
2077,1,1,19,58,97
2078,0,1,18,58,97
2079,1,1,19,58,97
2080,0,1,19,58,97
2081,0,1,18,58,97
2082,1,1,18,58,97
2083,1,1,18,58,97
2084,1,1,18,58,97
2085,0,1,18,58,97
2086,0,1,19,58,97
2087,0,1,18,58,97
2088,0,1,19,58,97
2089,0,1,19,58,97
2090,1,1,19,58,97
2091,0,1,18,58,97
2092,0,1,19,58,97
2093,0,1,18,58,97
2094,1,1,19,58,97
2095,1,1,19,58,97
2096,0,1,19,58,97
2097,0,1,18,58,97
2098,0,1,19,58,97
2099,1,1,19,58,97
2100,0,1,18,58,97
2101,0,1,19,58,97
2102,0,1,19,58,97
2103,0,1,19,58,97
2104,1,1,18,58,97
2105,1,1,18,58,97
2106,0,1,18,58,97
2107,0,1,19,58,97
2108,0,1,19,58,97
2109,0,1,18,58,97
2110,1,1,18,58,97
2111,1,1,18,58,97
2112,0,1,19,58,97
2113,0,1,19,58,97
2114,1,1,18,58,97
2115,1,1,19,58,97
2116,0,1,18,58,97
2117,0,1,18,58,97
2118,0,1,19,58,97
2119,1,1,19,58,97
2120,1,1,18,58,97
2121,0,1,18,58,97
2122,0,1,18,58,97
2123,0,0,19,59,89
2124,0,0,18,59,89
2125,0,0,19,59,89
2126,1,0,18,59,89
2127,1,0,18,59,89
2128,0,0,19,59,89
2129,0,0,18,59,89
2130,1,0,18,59,89
2131,1,0,18,59,89
2132,1,0,19,59,89
2133,0,0,18,59,89
2134,1,0,18,59,89
2135,1,0,19,59,89
2136,0,0,19,59,89
2137,0,0,18,59,89
2138,1,0,19,59,89
2139,0,0,18,59,89
2140,0,0,18,59,89
2141,0,0,18,59,89
2142,0,0,19,59,89
2143,0,0,18,59,89
2144,0,0,19,59,89
2145,0,0,18,59,89
2146,1,0,19,59,89
2147,0,0,19,59,89
2148,1,0,19,59,89
2149,1,0,19,59,89
2150,0,0,19,59,89
2151,0,0,19,59,89
2152,1,0,18,59,89
2153,1,0,18,59,89
2154,1,0,19,59,89
2155,0,0,19,59,89
2156,0,0,19,59,89
2157,1,0,18,59,89
2158,0,0,18,59,89
2159,0,0,19,59,89
2160,0,0,19,59,89
2161,0,0,18,59,89
2162,0,0,19,59,89
2163,0,0,19,59,89
2164,0,0,18,59,89
2165,0,0,19,59,89
2166,1,0,19,59,89
2167,0,0,19,59,89
2168,1,0,19,59,89
2169,0,0,19,59,89
2170,1,0,19,59,89
2171,0,0,18,59,89
2172,1,0,19,59,89
2173,0,0,19,59,89
2174,0,0,18,59,89
2175,0,0,18,59,89
2176,0,0,18,59,89
2177,0,0,18,59,89
2178,0,0,18,59,89
2179,0,0,18,59,89
2180,0,0,18,59,89
2181,1,0,18,59,89
2182,0,0,18,59,89
2183,0,0,19,59,89
2184,0,0,18,59,89
2185,0,0,18,59,89
2186,0,0,19,59,89
2187,0,0,18,59,89
2188,0,0,18,59,89
2189,0,0,19,59,89
2190,0,0,19,59,89
2191,0,0,18,59,89
2192,0,0,19,59,89
2193,0,0,19,59,89
2194,1,0,19,59,89
2195,1,0,19,59,89
2196,0,0,19,59,89
2197,0,0,18,59,89
2198,1,0,18,59,89
2199,0,0,19,59,89
2200,0,0,18,59,89
2201,1,0,18,59,89
2202,0,0,19,59,89
2203,1,0,19,59,89
2204,0,0,18,59,89
2205,1,0,18,59,89
2206,0,0,19,59,89
2207,0,0,18,59,89
2208,1,0,18,59,89
2209,0,0,18,59,89
2210,1,0,18,59,89
2211,0,0,18,59,89
2212,1,0,19,59,89
2213,1,0,19,59,89
2214,0,0,19,59,89
2215,0,0,19,59,89
2216,1,0,18,59,89
2217,0,0,18,59,89
2218,0,0,18,59,89
2219,0,0,19,59,89
2220,1,0,19,59,89
2221,0,0,18,59,89
2222,1,0,18,59,89
2223,0,0,18,59,89
