DistNumber,Year,CycleSwitch,AfterSwitch,AvgSalary
4825680,2008,0,1,42035.9819
4825680,2009,0,1,42751.818
4825710,2003,0,0,43211.60466
4825710,2004,0,0,41794.66215
4825710,2005,0,0,39710.00022
4825710,2006,0,0,42052.30114
4825710,2007,0,1,41906.57494
4825710,2008,0,1,40859.01366
4825710,2009,0,1,40832.99253
4825740,2003,0,0,52686.28041
4825740,2004,0,0,52367.03663
4825740,2005,0,0,51691.18807
4825740,2006,0,0,51746.03492
4825740,2007,0,1,52014.99191
4825740,2008,0,1,50827.9979
4825740,2009,0,1,51718.94949
4825790,2003,1,0,43604.71021
4825790,2004,1,0,43126.17888
4825790,2005,1,0,40477.80441
4825790,2006,1,0,44228.49224
4825790,2007,1,1,43257.94931
4825790,2008,1,1,41792.98812
4825790,2009,1,1,42776.12461
4825800,2003,1,0,42855.91136
4825800,2004,1,0,40606.7879
4825800,2005,1,0,38959.80673
4825800,2006,1,0,40206.87537
4825800,2007,1,1,37878.25113
4825800,2008,1,1,37361.98431
4825800,2009,1,1,41817.46743
4825870,2003,0,0,40990.93189
4825870,2004,0,0,39877.20829
4825870,2005,0,0,39050.0118
4825870,2006,0,0,40699.75828
4825870,2007,0,1,40632.47112
4825870,2008,0,1,38427.99244
4825870,2009,0,1,40254.412
4825890,2003,1,0,39620.8777
4825890,2004,1,0,38861.47038
4825890,2005,1,0,37984.09615
4825890,2006,1,0,41360.12758
4825890,2007,1,1,41286.5116
4825890,2008,1,1,39155.99426
4825890,2009,1,1,41824.76615
4825920,2003,0,0,42599.68617
4825920,2004,0,0,41608.85749
4825920,2005,0,0,40299.58349
4825920,2006,0,0,42254.79195
4825920,2007,0,1,40789.01248
4825920,2008,0,1,39944.99704
4825920,2009,0,1,41726.83822
4825950,2003,0,0,36664.2952
4825950,2004,0,0,36734.22346
4825950,2005,0,0,35191.21075
4825950,2006,0,0,39399.13338
4825950,2007,0,1,39516.9909
4825950,2008,0,1,36605.00623
4825950,2009,0,1,37929.65362
4825980,2003,0,0,41574.78522
4825980,2004,0,0,40751.56952
4825980,2005,0,0,42472.1081
4825980,2006,0,0,43731.35281
4825980,2007,0,1,45508.50916
4825980,2008,0,1,45507.98836
4825980,2009,0,1,46777.41165
4826040,2003,0,0,49213.70505
4826040,2004,0,0,47568.77289
4826040,2005,0,0,45601.6111
4826040,2006,0,0,47938.52189
4826040,2007,0,1,47265.66036
4826040,2008,0,1,46204.00855
4826040,2009,0,1,47074.96871
4826070,2003,1,0,36752.02428
4826070,2004,1,0,39227.3826
4826070,2005,1,0,40473.40395
4826070,2006,1,0,41218.09716
4826070,2007,1,1,42532.82729
4826070,2008,1,1,40431.00648
4826070,2009,1,1,42011.21442
4826100,2003,0,0,44354.70456
4826100,2004,0,0,43239.05911
4826100,2005,0,0,42183.88795
4826100,2006,0,0,43254.36036
4826100,2007,0,1,43550.47595
4826100,2008,0,1,42968.00222
4826100,2009,0,1,43904.8572
4826130,2003,0,0,47211.82517
4826130,2004,0,0,46771.92489
4826130,2005,0,0,46857.77936
4826130,2006,0,0,48735.62744
4826130,2007,0,1,48424.43307
4826130,2008,0,1,48014.97713
4826130,2009,0,1,48157.13819
4826160,2003,0,0,45635.84986
4826160,2004,0,0,44711.92013
4826160,2005,0,0,44068.20574
4826160,2006,0,0,45058.47466
4826160,2007,0,1,48987.81617
4826160,2008,0,1,47731.00237
4826160,2009,0,1,48178.22294
4826190,2003,0,0,49432.4792
4826190,2004,0,0,48452.28831
4826190,2005,0,0,46241.78647
4826190,2006,0,0,49592.12519
4826190,2007,0,1,49284.4852
4826190,2008,0,1,49366.00589
4826190,2009,0,1,50976.49439
4826220,2003,0,0,44407.35691
4826220,2004,0,0,42039.79049
4826220,2005,0,0,43312.48018
4826220,2006,0,0,42598.22365
4826220,2007,0,1,43022.08553
4826220,2008,0,1,42669.98685
4826220,2009,0,1,42523.01231
4826250,2003,1,0,49479.31386
4826250,2004,1,0,48806.83711
4826250,2005,1,0,49339.41336
4826250,2006,1,0,49108.73228
4826250,2007,1,1,48050.52383
4826250,2008,1,1,47279.00476
4826250,2009,1,1,49751.10059
4826280,2003,0,0,42353.99932
4826280,2004,0,0,41246.33043
4826280,2005,0,0,39871.69434
4826280,2006,0,0,41696.16847
4826280,2007,0,1,40701.46614
4826280,2008,0,1,40256.98418
4826280,2009,0,1,40772.98906
4826310,2003,0,0,46305.06856
4826310,2004,0,0,44744.97882
4826310,2005,0,0,44731.49646
4826310,2006,0,0,45170.85511
4826310,2007,0,1,45752.59367
4826310,2008,0,1,47774.99478
4826310,2009,0,1,48959.32622
4826340,2003,0,0,44662.39919
4826340,2004,0,0,46127.84141
4826340,2005,0,0,44055.01132
4826340,2006,0,0,43516.18322
4826340,2007,0,1,41849.94255
4826340,2008,0,1,42056.99359
4826340,2009,0,1,42130.41638
4826370,2003,1,0,53559.11208
4826370,2004,1,0,52834.46155
4826370,2005,1,0,51862.77778
4826370,2006,1,0,53554.36204
4826370,2007,1,1,53060.42462
4826370,2008,1,1,53491.01742
4826370,2009,1,1,54846.95873
4826400,2003,0,0,44578.18638
4826400,2004,0,0,44115.72152
4826400,2005,0,0,43556.70634
4826400,2006,0,0,43865.97633
4826400,2007,0,1,47995.932
4826400,2008,0,1,45635.98043
4826400,2009,0,1,47094.367
4826430,2003,0,0,41630.92615
4826430,2004,0,0,41462.92809
4826430,2005,0,0,41262.10701
4826430,2006,0,0,43016.91618
4826430,2007,0,1,43790.44765
4826430,2008,0,1,46947.9999
4826430,2009,0,1,48489.22233
4826470,2003,0,0,48029.67818
4826470,2004,0,0,47280.35744
4826470,2005,0,0,46190.08655
4826470,2006,0,0,48286.17976
4826470,2007,0,1,48724.14875
4826470,2008,0,1,48385.97946
4826470,2009,0,1,49059.95576
4826490,2003,0,0,43398.81304
4826490,2004,0,0,42996.24498
4826490,2005,0,0,44276.0964
4826490,2006,0,0,45828.05378
4826490,2007,0,1,44995.56594
4826490,2008,0,1,46772.0141
4826490,2009,0,1,48658.62795
4826580,2003,0,0,49336.54317
4826580,2004,0,0,49084.99331
4826580,2005,0,0,48367.0178
4826580,2006,0,0,50922.41463
4826580,2007,0,1,51472.18504
4826580,2008,0,1,50912.99421
4826580,2009,0,1,51768.09857
4826610,2003,0,0,42706.17851
4826610,2004,0,0,42040.91309
4826610,2005,0,0,41121.31517
4826610,2006,0,0,41518.08647
4826610,2007,0,1,41375.11905
4826610,2008,0,1,41478.9853
4826610,2009,0,1,43267.14993
4826640,2003,0,0,45335.15221
4826640,2004,0,0,45368.58516
4826640,2005,0,0,44882.20906
4826640,2006,0,0,45298.02857
4826640,2007,0,1,44483.65266
4826640,2008,0,1,43803.01976
4826640,2009,0,1,44708.67957
4826670,2003,0,0,44849.60502
4826670,2004,0,0,47838.96075
4826670,2005,0,0,47691.59847
4826670,2006,0,0,48189.71089
4826670,2007,0,1,46251.13653
4826670,2008,0,1,47154.9932
4826670,2009,0,1,48302.34576
4826700,2003,1,0,36996.56823
4826700,2004,1,0,36914.34525
4826700,2005,1,0,37613.3847
4826700,2006,1,0,40134.77619
4826700,2007,1,1,37613.52818
4826700,2008,1,1,36816.99324
4826700,2009,1,1,38944.46475
4826790,2003,0,0,48907.15322
4826790,2004,0,0,49100.95849
4826790,2005,0,0,47697.10214
4826790,2006,0,0,49010.15267
4826790,2007,0,1,48838.49853
4826790,2008,0,1,49020.99749
4826790,2009,0,1,50287.40992
4826850,2003,1,0,44820.35857
4826850,2004,1,0,46189.38175
4826850,2005,1,0,45138.5149
4826850,2006,1,0,46856.26002
4826850,2007,1,1,45836.0525
4826850,2008,1,1,44688.00515
4826850,2009,1,1,46243.9033
4826910,2003,0,0,38851.02053
4826910,2004,0,0,37372.60391
4826910,2005,0,0,37206.38724
4826910,2006,0,0,39771.20806
4826910,2007,0,1,39569.52285
4826910,2008,0,1,39125.98274
4826910,2009,0,1,39647.07165
4826970,2003,1,0,40706.62899
4826970,2004,1,0,38278.906
4826970,2005,1,0,36557.3861
4826970,2006,1,0,38439.8315
4826970,2007,1,1,36919.30938
4826970,2008,1,1,35467.01589
4826970,2009,1,1,37669.13351
4827000,2003,0,0,42926.14364
4827000,2004,0,0,38112.47474
4827000,2005,0,0,39488.88689
4827000,2006,0,0,42778.40916
4827000,2007,0,1,41647.0087
4827000,2008,0,1,43692.00057
4827000,2009,0,1,46877.62461
4827030,2003,0,0,45322.27002
4827030,2004,0,0,44836.21941
4827030,2005,0,0,44371.79703
4827030,2006,0,0,46520.22844
4827030,2007,0,1,46622.95828
4827030,2008,0,1,46829.00973
4827030,2009,0,1,47974.83552
4827060,2003,0,0,37081.98018
4827060,2004,0,0,36777.54915
4827060,2005,0,0,35913.88268
4827060,2006,0,0,38264.92691
4827060,2007,0,1,36973.92368
4827060,2008,0,1,37019.01482
4827060,2009,0,1,38590.24395
4827090,2003,0,0,38865.06548
4827090,2004,0,0,40224.90122
4827090,2005,0,0,32378.50616
4827090,2006,0,0,37868.49904
4827090,2007,0,1,37104.72629
4827090,2008,0,1,37811.01277
4827090,2009,0,1,40335.30327
4827120,2003,0,0,41835.69667
4827120,2004,0,0,40512.17535
4827120,2005,0,0,37909.29395
4827120,2006,0,0,40216.38588
4827120,2007,0,1,38988.57529
4827120,2008,0,1,36908.99459
4827120,2009,0,1,37517.3376
4827180,2003,0,0,42303.70087
4827180,2004,0,0,41358.07653
4827180,2005,0,0,41149.91382
4827180,2006,0,0,42646.96068
4827180,2007,0,1,40505.76238
4827180,2008,0,1,39952.99769
4827180,2009,0,1,43851.58784
4827210,2003,0,0,41765.49591
4827210,2004,0,0,41482.30826
4827210,2005,0,0,38446.10072
4827210,2006,0,0,43148.35275
4827210,2007,0,1,42159.95807
4827210,2008,0,1,41734.99675
4827210,2009,0,1,42889.64286
4827240,2003,0,0,42771.67824
4827240,2004,0,0,41525.64976
4827240,2005,0,0,40807.80523
4827240,2006,0,0,42449.83644
4827240,2007,0,1,42737.79497
4827240,2008,0,1,41775.01653
4827240,2009,0,1,42428.62848
4827270,2003,1,0,42572.80009
4827270,2004,1,0,40455.18959
4827270,2005,1,0,37622.20998
4827270,2006,1,0,39183.97346
4827270,2007,1,1,38720.78197
4827270,2008,1,1,39409.01657
4827270,2009,1,1,39682.51582
4827300,2003,0,0,50150.86791
4827300,2004,0,0,50033.44536
4827300,2005,0,0,49101.80137
4827300,2006,0,0,51434.40139
4827300,2007,0,1,51337.27281
4827300,2008,0,1,50702.99366
4827300,2009,0,1,51327.23718
4827330,2003,0,0,44230.68563
4827330,2004,0,0,42338.45128
4827330,2005,0,0,41476.61192
4827330,2006,0,0,42424.38006
4827330,2007,0,1,42357.71554
4827330,2008,0,1,40944.00927
4827330,2009,0,1,42053.66471
4827390,2003,0,0,40693.78131
4827390,2004,0,0,39700.49589
4827390,2005,0,0,38483.51727
4827390,2006,0,0,41845.63236
4827390,2007,0,1,42623.45914
4827390,2008,0,1,43829.01078
4827390,2009,0,1,44408.33098
4827420,2003,0,0,41650.82177
4827420,2004,0,0,41586.047
4827420,2005,0,0,40113.69193
4827420,2006,0,0,43564.93182
4827420,2007,0,1,42328.88299
4827420,2008,0,1,43084.98798
4827420,2009,0,1,44544.69866
4827450,2003,0,0,45559.79379
4827450,2004,0,0,45785.81049
4827450,2005,0,0,45392.60462
4827450,2006,0,0,45927.67828
4827450,2007,0,1,44518.66534
4827450,2008,0,1,44942.00186
4827450,2009,0,1,45079.79337
4827510,2003,0,0,41951.51993
4827510,2004,0,0,41869.90291
4827510,2005,0,0,40751.68611
4827510,2006,0,0,42481.62774
4827510,2007,0,1,41608.89718
4827510,2008,0,1,41624.01851
4827510,2009,0,1,43334.66718
4827540,2003,0,0,43794.2899
4827540,2004,0,0,42686.14514
4827540,2005,0,0,41818.70373
4827540,2006,0,0,43099.61817
4827540,2007,0,1,42502.94326
4827540,2008,0,1,41713.9868
4827540,2009,0,1,41785.61525
4827570,2003,0,0,45482.56319
4827570,2004,0,0,44244.52338
4827570,2005,0,0,43792.11815
4827570,2006,0,0,46919.84607
4827570,2007,0,1,45288.05057
4827570,2008,0,1,43962.00632
4827570,2009,0,1,44850.28937
4827600,2003,1,0,41990.14551
4827600,2004,1,0,39234.22926
4827600,2005,1,0,38310.78867
4827600,2006,1,0,40718.82057
4827600,2007,1,1,38988.57529
4827600,2008,1,1,37995.00127
4827600,2009,1,1,39514.27757
4827630,2003,0,0,40407.10758
4827630,2004,0,0,39830.45897
4827630,2005,0,0,38970.80616
4827630,2006,0,0,40376.44519
4827630,2007,0,1,37798.93481
4827630,2008,0,1,38978.98342
4827630,2009,0,1,40492.36023
4827690,2003,0,0,42162.1293
4827690,2004,0,0,41669.29628
4827690,2005,0,0,40088.41308
4827690,2006,0,0,41406.77678
4827690,2007,0,1,40926.01245
4827690,2008,0,1,41407.01371
4827690,2009,0,1,42819.83783
4827720,2003,0,0,41359.49647
4827720,2004,0,0,41465.2216
4827720,2005,0,0,41036.61678
4827720,2006,0,0,43101.71447
4827720,2007,0,1,45181.97067
4827720,2008,0,1,45796.99003
4827720,2009,0,1,47506.1196
4827750,2003,0,0,44367.5656
4827750,2004,0,0,43535.44361
4827750,2005,0,0,43535.81728
4827750,2006,0,0,44872.96457
4827750,2007,0,1,43133.29467
4827750,2008,0,1,42264.9884
4827750,2009,0,1,43780.38421
4827780,2003,0,0,44160.46677
4827780,2004,0,0,43198.00757
4827780,2005,0,0,42345.59863
4827780,2006,0,0,43790.69822
4827780,2007,0,1,43738.94387
4827780,2008,0,1,42681.99306
4827780,2009,0,1,43269.13059
4827810,2003,0,0,43556.74788
4827810,2004,0,0,41403.6573
4827810,2005,0,0,41277.49597
4827810,2006,0,0,43259.64076
4827810,2007,0,1,44579.41927
4827810,2008,0,1,44594.00405
4827810,2009,0,1,46292.48468
4827870,2003,0,0,46725.11289
4827870,2004,0,0,44546.65284
4827870,2005,0,0,43601.79938
4827870,2006,0,0,44574.0628
4827870,2007,0,1,44326.03447
4827870,2008,0,1,43305.00444
4827870,2009,0,1,44852.08586
4827890,2003,0,0,43137.90205
4827890,2004,0,0,41264.58617
4827890,2005,0,0,41003.59965
4827890,2006,0,0,43663.50899
4827890,2007,0,1,42559.60695
4827890,2008,0,1,40796.01498
4827890,2009,0,1,40959.67022
4827930,2003,1,0,40614.2239
4827930,2004,1,0,38026.97386
4827930,2005,1,0,34380.49886
4827930,2006,1,0,39878.27314
4827930,2007,1,1,36246.71717
4827930,2008,1,1,34067.01003
4827930,2009,1,1,38243.6943
4827960,2003,0,0,41155.91853
4827960,2004,0,0,39920.50977
4827960,2005,0,0,40992.61288
4827960,2006,0,0,40458.08327
4827960,2007,0,1,42067.26267
4827960,2008,0,1,40189.01092
4827960,2009,0,1,41104.0244
4827990,2003,0,0,49288.57449
4827990,2004,0,0,45767.56226
4827990,2005,0,0,43563.31153
4827990,2006,0,0,45063.76041
4827990,2007,0,1,45603.26372
4827990,2008,0,1,46452.00056
4827990,2009,0,1,46307.54158
4828020,2003,0,0,39266.38335
4828020,2004,0,0,38680.18355
4828020,2005,0,0,38152.40452
4828020,2006,0,0,40952.0538
4828020,2007,0,1,40698.3998
4828020,2008,0,1,40306.00226
4828020,2009,0,1,41795.26003
4828110,2003,0,0,45461.53091
4828110,2004,0,0,44024.51962
4828110,2005,0,0,42977.01821
4828110,2006,0,0,46138.62045
4828110,2007,0,1,45590.87057
4828110,2008,0,1,45920.01391
4828110,2009,0,1,47056.07205
4828140,2003,1,0,46322.64756
4828140,2004,1,0,43370.1404
4828140,2005,1,0,42816.40773
4828140,2006,1,0,44158.52954
4828140,2007,1,1,42789.30326
4828140,2008,1,1,44196.99532
4828140,2009,1,1,44387.79545
4828170,2003,0,0,40849.39014
4828170,2004,0,0,35687.69075
4828170,2005,0,0,32559.99208
4828170,2006,0,0,35724.12618
4828170,2007,0,1,36559.86152
4828170,2008,0,1,37529.00347
4828170,2009,0,1,39176.9114
4828200,2003,0,0,44465.8386
4828200,2004,0,0,43815.88799
4828200,2005,0,0,41893.50834
4828200,2006,0,0,43220.42446
4828200,2007,0,1,42911.85881
4828200,2008,0,1,42185.01439
4828200,2009,0,1,42280.67075
4828230,2003,0,0,42026.40181
4828230,2004,0,0,40058.45095
4828230,2005,0,0,38589.10308
4828230,2006,0,0,40867.23635
4828230,2007,0,1,37821.61572
4828230,2008,0,1,39833.00407
4828230,2009,0,1,41093.52018
4828290,2003,0,0,44642.51251
4828290,2004,0,0,44179.54885
4828290,2005,0,0,44159.49814
4828290,2006,0,0,45140.10768
4828290,2007,0,1,44628.89077
4828290,2008,0,1,44909.99682
4828290,2009,0,1,46326.31437
4828350,2003,1,0,44282.17722
4828350,2004,1,0,42886.82066
4828350,2005,1,0,42337.88601
4828350,2006,1,0,45324.51765
4828350,2007,1,1,45467.29755
4828350,2008,1,1,40557.9842
4828350,2009,1,1,39826.58466
4828380,2003,0,0,49483.98561
4828380,2004,0,0,49037.08215
4828380,2005,0,0,48148.09157
4828380,2006,0,0,47780.55364
4828380,2007,0,1,47889.85722
4828380,2008,0,1,48244.98323
4828380,2009,0,1,49144.01075
4828410,2003,0,0,45923.69265
4828410,2004,0,0,45776.68547
4828410,2005,0,0,44836.00561
4828410,2006,0,0,46576.38421
4828410,2007,0,1,43825.45805
4828410,2008,0,1,43305.00444
4828410,2009,0,1,45199.38193
4828500,2003,0,0,46754.35375
4828500,2004,0,0,46299.94629
4828500,2005,0,0,44752.40439
4828500,2006,0,0,45930.87579
4828500,2007,0,1,45132.5317
4828500,2008,0,1,44561.99184
4828500,2009,0,1,45609.09184
4828530,2003,0,0,40315.84379
4828530,2004,0,0,40890.66646
4828530,2005,0,0,37271.30632
4828530,2006,0,0,39514.6921
4828530,2007,0,1,38855.72632
4828530,2008,0,1,38749.00449
4828530,2009,0,1,37563.87956
4828550,2003,0,0,43173.00833
4828550,2004,0,0,43081.74207
4828550,2005,0,0,43133.2124
4828550,2006,0,0,43939.12099
4828550,2007,0,1,43864.59583
4828550,2008,0,1,43471.01289
4828550,2009,0,1,44005.46253
4828590,2003,0,0,45021.62052
4828590,2004,0,0,43675.66979
4828590,2005,0,0,43410.40332
4828590,2006,0,0,43847.94964
4828590,2007,0,1,43322.80791
4828590,2008,0,1,42708.98882
4828590,2009,0,1,43563.43616
4828620,2003,0,0,45343.36759
4828620,2004,0,0,43839.83796
4828620,2005,0,0,44145.18178
4828620,2006,0,0,43522.53323
4828620,2007,0,1,44638.12756
4828620,2008,0,1,43265.00432
4828620,2009,0,1,44261.82666
4828650,2003,0,0,42343.45834
4828650,2004,0,0,41387.70819
4828650,2005,0,0,41936.3996
4828650,2006,0,0,42783.71306
4828650,2007,0,1,42684.23188
4828650,2008,0,1,42913.9869
4828650,2009,0,1,43568.54654
4828680,2003,0,0,44828.56617
4828680,2004,0,0,43872.87946
4828680,2005,0,0,43809.70408
4828680,2006,0,0,44190.33619
4828680,2007,0,1,43723.51289
4828680,2008,0,1,42563.99068
4828680,2009,0,1,44048.9197
4828710,2003,0,0,44557.10488
4828710,2004,0,0,43566.21979
4828710,2005,0,0,43616.10591
4828710,2006,0,0,44349.33279
4828710,2007,0,1,43423.77738
4828710,2008,0,1,44353.98546
4828710,2009,0,1,45600.00204
4828740,2003,0,0,46405.73003
4828740,2004,0,0,46266.88595
4828740,2005,0,0,46564.08186
4828740,2006,0,0,48278.76639
4828740,2007,0,1,47904.29153
4828740,2008,0,1,47296.9986
4828740,2009,0,1,48237.8522
4828780,2003,0,0,41249.51674
4828780,2004,0,0,41893.86792
4828780,2005,0,0,41754.90229
4828780,2006,0,0,44336.60388
4828780,2007,0,1,43923.32616
4828780,2008,0,1,43650.01947
4828780,2009,0,1,45056.24021
4828800,2003,0,0,34496.27034
4828800,2004,0,0,35286.41748
4828800,2005,0,0,33220.01203
4828800,2006,0,0,36113.15283
4828800,2007,0,1,34168.20029
4828800,2008,0,1,33959.9978
4828800,2009,0,1,33388.2831
4828830,2003,1,0,40259.71011
4828830,2004,1,0,38285.76967
4828830,2005,1,0,38270.10916
4828830,2006,1,0,40364.81805
4828830,2007,1,1,36778.21555
4828830,2008,1,1,36192.00349
4828830,2009,1,1,39285.9732
4828890,2003,0,0,44002.52495
4828890,2004,0,0,42594.97378
4828890,2005,0,0,42359.89695
4828890,2006,0,0,44065.26397
4828890,2007,0,1,44033.54733
4828890,2008,0,1,44795.01853
4828890,2009,0,1,45586.26204
4828920,2003,0,0,50142.69006
4828920,2004,0,0,49890.9789
4828920,2005,0,0,48907.10658
4828920,2006,0,0,49589.99697
4828920,2007,0,1,50133.17482
4828920,2008,0,1,50248.00405
4828920,2009,0,1,51411.35227
4828980,2003,1,0,38005.11214
4828980,2004,1,0,34089.43471
4828980,2005,1,0,35039.4073
4828980,2006,1,0,36191.58931
4828980,2007,1,1,39153.3804
4828980,2008,1,1,39252.0062
4828980,2009,1,1,35578.6412
4829010,2003,0,0,46922.84416
4829010,2004,0,0,45271.6845
4829010,2005,0,0,44471.90306
4829010,2006,0,0,45146.47938
4829010,2007,0,1,43447.47158
4829010,2008,0,1,44957.00537
4829010,2009,0,1,46635.9878
4829040,2003,0,0,41437.90547
4829040,2004,0,0,41098.14484
4829040,2005,0,0,38989.50487
4829040,2006,0,0,39939.74034
4829040,2007,0,1,39840.41236
4829040,2008,0,1,37876.98683
4829040,2009,0,1,40718.8594
4829100,2003,0,0,45477.87887
4829100,2004,0,0,43957.269
4829100,2005,0,0,43410.40332
4829100,2006,0,0,44722.45361
4829100,2007,0,1,44120.05516
4829100,2008,0,1,42924.01494
4829100,2009,0,1,44588.34816
4829130,2003,0,0,41819.30196
4829130,2004,0,0,43309.75407
4829130,2005,0,0,41392.99756
4829130,2006,0,0,41503.2411
4829130,2007,0,1,39541.68316
4829130,2008,0,1,39584.0163
4829130,2009,0,1,39748.41939
4829160,2003,0,0,44463.50634
4829160,2004,0,0,43912.8134
4829160,2005,0,0,42235.61479
4829160,2006,0,0,43221.49615
4829160,2007,0,1,42405.08549
4829160,2008,0,1,41752.99095
4829160,2009,0,1,42252.2533
4829190,2003,0,0,41664.88549
4829190,2004,0,0,40023.12902
4829190,2005,0,0,38288.8003
4829190,2006,0,0,40147.48567
4829190,2007,0,1,39398.53221
4829190,2008,0,1,41050.00333
4829190,2009,0,1,42142.55209
4829220,2003,1,0,39927.43933
4829220,2004,1,0,39121.39346
4829220,2005,1,0,39234.79051
4829220,2006,1,0,39971.55774
4829220,2007,1,1,39954.71232
4829220,2008,1,1,39338.98589
4829220,2009,1,1,41008.33152
4829250,2003,1,0,39538.96814
4829250,2004,1,0,38307.4275
4829250,2005,1,0,38371.30352
4829250,2006,1,0,39618.57286
4829250,2007,1,1,39375.88198
4829250,2008,1,1,37963.99689
4829250,2009,1,1,38481.60888
4829280,2003,0,0,42938.99996
4829280,2004,0,0,41527.90713
4829280,2005,0,0,41728.50959
4829280,2006,0,0,42654.40418
4829280,2007,0,1,40521.21705
4829280,2008,0,1,39416.98505
4829280,2009,0,1,41192.59375
4829370,2003,1,0,41826.32178
4829370,2004,1,0,41513.09784
4829370,2005,1,0,42579.90579
4829370,2006,1,0,43844.77169
4829370,2007,1,1,43831.64417
4829370,2008,1,1,42595.98934
4829370,2009,1,1,43891.12568
4829400,2003,0,0,42242.86563
4829400,2004,0,0,42072.8395
4829400,2005,0,0,42097.00096
4829400,2006,0,0,42919.38947
4829400,2007,0,1,42466.88333
4829400,2008,0,1,43611.98814
4829400,2009,0,1,43751.91844
4829460,2003,0,0,42536.51864
4829460,2004,0,0,40557.79081
4829460,2005,0,0,38991.69874
4829460,2006,0,0,40087.075
4829460,2007,0,1,39023.61686
4829460,2008,0,1,39263.01323
4829460,2009,0,1,40555.47014
4829520,2003,1,0,39502.71036
4829520,2004,1,0,37833.1958
4829520,2005,1,0,37465.99366
4829520,2006,1,0,39705.4939
4829520,2007,1,1,38034.80799
4829520,2008,1,1,38585.01834
4829520,2009,1,1,40821.93468
4829580,2003,0,0,42137.56879
4829580,2004,0,0,42680.44631
4829580,2005,0,0,42721.82085
4829580,2006,0,0,43767.40119
4829580,2007,0,1,42244.43681
4829580,2008,0,1,41481.00278
4829580,2009,0,1,45166.54748
4829670,2003,0,0,50770.97677
4829670,2004,0,0,50049.43265
4829670,2005,0,0,49506.59555
4829670,2006,0,0,51008.24986
4829670,2007,0,1,50420.57293
4829670,2008,0,1,49049.00878
4829670,2009,0,1,49896.83155
4829700,2003,0,0,49437.19367
4829700,2004,0,0,48683.69282
4829700,2005,0,0,44306.88911
4829700,2006,0,0,46872.1261
4829700,2007,0,1,48219.45443
4829700,2008,0,1,46697.00365
4829700,2009,0,1,47828.55989
4829760,2003,1,0,40653.98315
4829760,2004,1,0,40211.20851
4829760,2005,1,0,38019.28639
4829760,2006,1,0,39938.67385
4829760,2007,1,1,37782.46452
4829760,2008,1,1,37121.99859
4829760,2009,1,1,38922.66948
4829820,2003,0,0,41065.8223
4829820,2004,0,0,40281.90834
4829820,2005,0,0,39961.91459
4829820,2006,0,0,42865.35351
4829820,2007,0,1,42991.16074
4829820,2008,0,1,43287.99265
4829820,2009,0,1,45008.61281
4829850,2003,0,0,46038.31885
4829850,2004,0,0,45647.86344
4829850,2005,0,0,46068.00858
4829850,2006,0,0,47827.19152
4829850,2007,0,1,48138.08257
4829850,2008,0,1,47890.99901
4829850,2009,0,1,49383.94628
4829880,2003,0,0,40785.04493
4829880,2004,0,0,38501.2111
4829880,2005,0,0,38707.89659
4829880,2006,0,0,37291.85681
4829880,2007,0,1,41383.32721
4829880,2008,0,1,36951.01108
4829880,2009,0,1,40551.21593
4829910,2003,1,0,41293.99332
4829910,2004,1,0,39205.72811
4829910,2005,1,0,38065.50717
4829910,2006,1,0,39269.82866
4829910,2007,1,1,38224.33255
4829910,2008,1,1,37735.00396
4829910,2009,1,1,39152.0362
4829940,2003,1,0,49343.60132
4829940,2004,1,0,48625.5528
4829940,2005,1,0,48733.3036
4829940,2006,1,0,49664.16004
4829940,2007,1,1,50983.98165
4829940,2008,1,1,50988.01744
4829940,2009,1,1,51454.41836
4830000,2003,0,0,41270.56826
4830000,2004,0,0,42081.94859
4830000,2005,0,0,41059.71326
4830000,2006,0,0,41816.98887
4830000,2007,0,1,38965.93779
4830000,2008,0,1,37915.00657
4830000,2009,0,1,37923.97495
4830030,2003,1,0,41012.00789
4830030,2004,1,0,38753.14355
4830030,2005,1,0,40910.09127
4830030,2006,1,0,41200.09774
4830030,2007,1,1,40061.85113
4830030,2008,1,1,38923.00356
4830030,2009,1,1,40852.11723
4830060,2003,0,0,45571.48312
4830060,2004,0,0,45083.57677
4830060,2005,0,0,44543.38177
4830060,2006,0,0,45973.25293
4830060,2007,0,1,46581.75919
4830060,2008,0,1,47292.98434
4830060,2009,0,1,48500.50692
4830120,2003,0,0,40982.76247
4830120,2004,0,0,42585.83487
4830120,2005,0,0,41543.71217
4830120,2006,0,0,47879.12566
4830120,2007,0,1,47370.71397
4830120,2008,0,1,46491.00099
4830120,2009,0,1,46417.01667
4830180,2003,0,0,43596.5188
4830180,2004,0,0,42233.56061
4830180,2005,0,0,39938.78811
4830180,2006,0,0,41426.92085
4830180,2007,0,1,39462.38347
4830180,2008,0,1,38612.99461
4830180,2009,0,1,39884.54873
4830210,2003,0,0,43981.46402
4830210,2004,0,0,43211.68708
4830210,2005,0,0,41422.69374
4830210,2006,0,0,43117.62504
4830210,2007,0,1,41386.44515
4830210,2008,0,1,40765.01859
4830210,2009,0,1,42012.17599
4830250,2003,0,0,46189.24961
4830250,2004,0,0,45834.82856
4830250,2005,0,0,45271.59815
4830250,2006,0,0,45996.58359
4830250,2007,0,1,45772.18911
4830250,2008,0,1,44420.99576
4830250,2009,0,1,45363.39343
4830300,2003,0,0,41715.18026
